Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
35.1770871, -3.8411032;Cherif El Idrissi مطار الحسيمة الشريف الإدريسي;;;AHU;GMTA;;Q1370928;;;;;https://www.openstreetmap.org/edit?node=655761328;;"{""ele"": ""29"", ""aeroway"": ""aerodrome"", ""aerodrome"": ""international""}";Morocco;MA
40.6612786, 17.9369101;"Aeroporto ""Antonio Papola"" di Brindisi-Casale";Brindisi Airport;;BDS;LIBR;it:Aeroporto di Brindisi-Casale;Q849715;;;;;https://www.openstreetmap.org/edit?node=658846486;;"{""local_ref"": ""BR03"", ""aerodrome"": ""international"", ""wheelchair"": ""yes"", ""closest_town"": ""Brindisi"", ""aerodrome:type"": ""public"", ""internet_access:ssid"": ""Linkem"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Aeroporto del Salento"", ""ele"": ""14"", ""name:pl"": ""Port lotniczy Brindisi"", ""internet_access"": ""wlan"", ""start_date"": ""1923"", ""name:it"": ""Aeroporto \""Antonio Papola\"" di Brindisi-Casale""}";Italy;IT
3.3256768, 117.5640522;Bandar Udara Juwata;Juwata Airport;;TRK;WAQQ;id:Bandar Udara Internasional Juwata;Q2233018;;+62 551 2026111;Unit Penyelenggara Bandar Udara;;https://www.openstreetmap.org/edit?node=676902042;;"{""fax"": ""+62 551 2026123"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""ele"": ""6""}";Indonesia;ID
1.5504727, 124.9253023;Bandar Udara Sam Ratulangi;Sam Ratulangi Airport;;MDC;WAMM;id:Bandar Udara Internasional Sam Ratulangi;Q1428685;;+62 0431 8111449;PT. Angkasa Pura I;;https://www.openstreetmap.org/edit?node=678069057;;"{""fax"": ""+62 0431 811595"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""ele"": ""266""}";Indonesia;ID
-4.6741763, 55.5205602;Aéroport International de Seychelles - Pointe Larue;Seychelles International Airport;;SEZ;FSIA;en:Seychelles International Airport;Q1432843;http://www.scaa.sc/;;Seychelles Civil Aviation Authority;;https://www.openstreetmap.org/edit?node=746817305;"Gagravarr_Airports;en:wikipedia";"{""passengers"": ""726524"", ""aeroway"": ""aerodrome"", ""aerodrome"": ""international"", ""ele"": ""3"", ""aerodrome:type"": ""civil"", ""is_in"": ""Victoria,Mahe I,Seychelles""}";Seychelles;SC
42.2329225, -8.6284661;Aeroporto de Vigo;Vigo Airport;;VGO;LEVX;gl:Aeroporto de Vigo;Q1416876;;;AENA;;https://www.openstreetmap.org/edit?node=35322541;;"{""aeroway"": ""aerodrome"", ""alt_name"": ""Aeroporto de Peinador"", ""name:gl"": ""Aeroporto de Vigo"", ""name:eu"": ""Vigoko aireportua"", ""name:ca"": ""Aeroport de Vigo"", ""name:ast"": ""Aeropuertu de Vigo"", ""name:es"": ""Aeropuerto de Vigo"", ""aerodrome:type"": ""public"", ""aerodrome"": ""international""}";Spain;ES
43.3791392, -0.4201974;Aéroport de Pau Pyrénées;Pau Pyrénées Airport;;PUF;LFBP;fr:Aéroport Pau-Pyrénées;;;+33 5 59 33 33 00;Pau Chamber of Commerce;;https://www.openstreetmap.org/edit?node=23001418;wikipedia;"{""ele"": ""188"", ""aeroway"": ""aerodrome"", ""operator:type"": ""public"", ""aerodrome"": ""international""}";France;FR
52.3191592, 10.5592579;Forschungsflughafen Braunschweig-Wolfsburg;;;BWE;EDVE;en:Braunschweig Wolfsburg Airport;Q545641;;;Flughafen Braunschweig-Wolfsburg GmbH;;https://www.openstreetmap.org/edit?node=37283429;;"{""passengers"": ""192000"", ""aeroway"": ""aerodrome"", ""landuse"": ""commercial"", ""cargo_volume"": ""24"", ""aerodrome:type"": ""international"", ""ele"": ""90""}";Germany;DE
42.5547318, 9.482003;Aéroport international de Bastia-Poretta;;;BIA;LFKB;en:Bastia – Poretta Airport;;;;;;https://www.openstreetmap.org/edit?node=42019348;Union européenne - SOeS, CORINE Land Cover, 2006.;"{""aeroway"": ""aerodrome"", ""CLC:code"": ""124"", ""barrier"": ""fence"", ""CLC:year"": ""2006"", ""CLC:id"": ""FR-268974"", ""ref"": ""BIA"", ""aerodrome"": ""international""}";France;FR
11.1565704, -4.3355667;Bobo-Dioulasso;;;BOY;DFOO;en:Bobo Dioulasso Airport;;;;;;https://www.openstreetmap.org/edit?node=37689129;;"{""aeroway"": ""aerodrome"", ""barrier"": ""wall"", ""IFR"": ""yes"", ""area"": ""yes"", ""name:ar"": ""\u0628\u0648\u0628\u0648 \u062f\u064a\u0648\u0644\u0627\u0633\u0648"", ""aerodrome:type"": ""civil"", ""aerodrome"": ""international""}";Burkina Faso;BF
6.1701347, 1.2568512;Aéroport International Gnassingbé Eyadéma de Lomé Tokoin;Gnassingbé Eyadéma International Airport;;LFW;DXXX;en:Lomé-Tokoin Airport;Q1431925;https://www.aeroport-lome.com/;+228 22236060;Société Aéroportuaire de Lomé Tokoin (SALT);;https://www.openstreetmap.org/edit?node=49024326;bing;"{""fax"": ""+228 22268895"", ""int_name"": ""A\u00e9roport International Gnassingb\u00e9 Eyad\u00e9ma"", ""short_name"": ""AIGE"", ""barrier"": ""wall"", ""closest_town"": ""Lom\u00e9"", ""aerodrome:type"": ""military/public"", ""ele"": ""22"", ""aeroway"": ""aerodrome"", ""old_name:en"": ""Lom\u00e9-Tokoin International Airport"", ""old_name"": ""A\u00e9roport International Lom\u00e9-Tokoin"", ""aerodrome"": ""international"", ""ref"": ""LFW"", ""email"": ""info@aeroportdelome.com"", ""website2"": ""http://aeroportdelome.com/"", ""is_in"": ""Lom\u00e9,Togo""}";Togo;TG
50.2017683, 12.9207148;Letiště Karlovy Vary;Karlovy Vary International Airport;;KLV;LKKV;cs:Letiště Karlovy Vary;Q1431669;https://www.airport-k-vary.cz/;+420 353 360 611;Letiště Karlovy Vary s.r.o;;https://www.openstreetmap.org/edit?node=56053953;wikipedia;"{""addr:housenumber"": ""132"", ""addr:city"": ""Karlovy Vary"", ""addr:postcode"": ""36001"", ""name:cs"": ""Leti\u0161t\u011b Karlovy Vary"", ""closest_town"": ""Karlovy Vary"", ""aerodrome:type"": ""international"", ""ele"": ""606"", ""aeroway"": ""aerodrome"", ""start_date"": ""1929"", ""ref"": ""KLV"", ""email"": ""info@airport-k-vary.cz"", ""addr:street"": ""K Leti\u0161ti""}";Czech Republic;CZ
19.7265533, -72.2002087;Cap-Haitien International Airport;;Aéroport International Cap-Haïtien;CAP;MTCH;en:Cap-Haitien International Airport;Q2286957;http://www.aanhaiti.com/aan/airports/cap_overview.asp;;Autorité Aeroportuaire Nationale;;https://www.openstreetmap.org/edit?node=48485866;wikipedia;"{""aeroway"": ""aerodrome"", ""city_served"": ""Cap-Ha\u00eftien"", ""barrier"": ""fence"", ""loc_name"": ""Cap-Haitien International Airport"", ""name:ht"": ""Ayewop\u00f2 Ent\u00e8nasyonal Okap"", ""landuse"": ""grass"", ""addr:country"": ""HT"", ""aerodrome:type"": ""international"", ""ele"": ""3""}";Haiti;HT
45.033722, 39.1731599;Международный аэропорт Краснодар;Krasnodar International Airport;;KRR;URKK;ru:Пашковский (аэропорт);Q1629051;;;JSC Krasnodar International Airport;;https://www.openstreetmap.org/edit?node=44687612;wikipedia;"{""aeroway"": ""aerodrome"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041a\u0440\u0430\u0441\u043d\u043e\u0434\u0430\u0440"", ""closest_town"": ""Krasnodar"", ""aerodrome:type"": ""international"", ""ele"": ""36""}";Russia;RU
43.0983294, 12.5093467;"Aeroporto Internazionale dell'Umbria - Perugia ""San Francesco d'Assisi""";Perugia San Francesco d'Assisi – Umbria International Airport;;PEG;LIRZ;it:Aeroporto di Perugia;Q1371018;;;;;https://www.openstreetmap.org/edit?node=60437625;umbrien_latium_aufgr_luftbild_pcn.minambiente.it;"{""local_ref"": ""PG10"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""public"", ""aerodrome"": ""international""}";Italy;IT
37.7223484, -122.2253404;Oakland International Airport;;;OAK;KOAK;en:Oakland International Airport;Q1165584;;;Port of Oakland;;https://www.openstreetmap.org/edit?node=54363486;;"{""gnis:county_name"": ""Alameda"", ""gnis:feature_type"": ""Airport"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Oakland"", ""addr:state"": ""CA"", ""ele"": ""2"", ""name:ja"": ""\u30aa\u30fc\u30af\u30e9\u30f3\u30c9\u56fd\u969b\u7a7a\u6e2f"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Metropolitan Oakland International Airport"", ""gnis:created"": ""03/01/1994"", ""gnis:feature_id"": ""1653772"", ""source_ref"": ""geonames.usgs.gov"", ""aerodrome"": ""international""}";;
-3.4284269, 37.0719528;Kilimanjaro International Airport;;;JRO;HTKJ;;Q1365099;http://www.kilimanjaroairport.co.tz/;;;;https://www.openstreetmap.org/edit?node=43271388;;"{""aeroway"": ""aerodrome"", ""name:sk"": ""Medzin\u00e1rodn\u00e9 letisko Kilimand\u017e\u00e1ro"", ""aerodrome"": ""international"", ""ref"": ""KIR"", ""name:de"": ""Flughafen Kilimandscharo International"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Kilimand\u017e\u00e1ro"", ""ele"": ""890""}";Tanzania, United Republic of;TZ
64.1293795, -21.9437717;Reykjavíkurflugvöllur;Reykjavik Airport;;RKV;BIRK;en:Reykjavík Airport;;;;ISAVIA;;https://www.openstreetmap.org/edit?node=52278395;Gagravarr_Airports;"{""is_in"": ""Reykjav\u00edk,Iceland"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""ele"": ""14""}";Iceland;IS
-1.266628, 116.8938328;Bandar Udara Sultan Aji Muhammad Sulaiman Sepinggan;;;BPN;WALL;id:Bandar Udara Internasional Sultan Aji Muhammad Sulaiman;Q263652;;+62 542 766886;PT. Angkasa Pura I;;https://www.openstreetmap.org/edit?node=54638422;;"{""fax"": ""+62 542 766832"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""closest_town"": ""Balikpapan"", ""aerodrome:type"": ""international"", ""ele"": ""3.66""}";;
41.5034306, 9.0978591;Figari - Sud Corse;;;FSC;LFKF;fr:Aéroport de Figari Sud Corse;;;;Chambre de commerce et d'industrie d'Ajaccio et de la Corse-du-Sud;;https://www.openstreetmap.org/edit?node=42019355;;"{""ele"": ""27"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""aerodrome"": ""international""}";France;FR
29.7286897, 35.0117765;נמל תעופה רמון;Ilan and Assaf Ramon Timna International Airport;;ETM;LLER;he:נמל התעופה רמון;;http://www.timnaairport.com;;Israel Airport Authority;;https://www.openstreetmap.org/edit?node=664123394;;"{""aeroway"": ""aerodrome"", ""int_name"": ""Ramon International Airport"", ""start_date"": ""2019"", ""name:he"": ""\u05e0\u05de\u05dc \u05ea\u05e2\u05d5\u05e4\u05d4 \u05e8\u05de\u05d5\u05df"", ""name:cs"": ""Ramonovo mezin\u00e1rodn\u00ed leti\u0161t\u011b"", ""name:he1"": ""\u05e9\u05d3\u05d4 \u05ea\u05e2\u05d5\u05e4\u05d4 \u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9 \u05ea\u05de\u05e0\u05e2 \u05e2\""\u05e9 \u05d0\u05d9\u05dc\u05df \u05d5\u05d0\u05e1\u05e3 \u05e8\u05de\u05d5\u05df"", ""aerodrome:type"": ""international"", ""is_in"": ""Israel""}";Israel;IL
-3.4404803, 114.7637831;Bandar Udara Syamsudin Noor;Syamsudin Noor Airport;;BDJ;WAOO;;;;+62 0511 705277;PT. Angkasa Pura I;;https://www.openstreetmap.org/edit?node=674050854;;"{""fax"": ""+62 0511 705251"", ""aeroway"": ""aerodrome"", ""addr:street"": ""Jl. Angkasa, Kel. Landasan Ulin Timur, Kec. Landasan Ulin, Kota Banjarbaru, Kalimantan Selatan, 70724"", ""aerodrome:type"": ""international"", ""ele"": ""20.79""}";Indonesia;ID
34.5668535, 69.2142744;میدان هوایی بین‌المللی حامد کرزی;Hamid Karzai International Airport;;KBL;OAKB;fa:میدان هوایی بین‌المللی حامد کرزی;Q744802;;;Military of Belgium-- 1 October 2007 to 1 October 2008;;https://www.openstreetmap.org/edit?node=706150471;"wikipedia;local_knowledge";"{""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03a7\u03b1\u03bc\u03af\u03bd\u03c4 \u039a\u03b1\u03c1\u03b6\u03ac\u03b9"", ""alt_name:en"": ""Hamid Karzai International Airport"", ""name:ps"": ""\u062f \u062d\u0627\u0645\u062f \u06a9\u0631\u0632\u064a \u0646\u0693\u06cc\u0648\u0627\u0644 \u0647\u0648\u0627\u064a\u064a \u0689\u06ab\u0631"", ""aerodrome"": ""international"", ""alt_name:de"": ""Internationaler Flughafen Hamid Karzai"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0643\u0627\u0628\u0644 \u0627\u0644\u062f\u0648\u0644\u064a"", ""short_name"": ""KIA"", ""aerodrome:type"": ""military/public"", ""ele"": ""1789"", ""internet_access:fee"": ""yes"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Hamid Karzai International Airport"", ""owner"": ""Ministry of Transportation and Civil Aviation"", ""military"": ""airfield"", ""internet_access"": ""wlan"", ""ref"": ""KBL"", ""name:fa"": ""\u0645\u06cc\u062f\u0627\u0646 \u0647\u0648\u0627\u06cc\u06cc \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u062d\u0627\u0645\u062f \u06a9\u0631\u0632\u06cc"", ""is_in"": ""Kabul""}";Afghanistan;AF
-8.5476042, 125.5246123;Aeroporto Internacional Presidente Nicolau Lobato;Presidente Nicolau Lobato International Airport;;DIL;WPDL;pt:Aeroporto Internacional Presidente Nicolau Lobato;Q1432488;;;East Timor Civil Aviation Division;;https://www.openstreetmap.org/edit?node=747161479;wikipedia;"{""aeroway"": ""aerodrome"", ""name_1"": ""Presidente Nicolau Lobato International Airport"", ""name:es"": ""Aeroporto Internacional Presidente Nicolau Lobato"", ""ele"": ""8"", ""closest_town"": ""Dili, East Timor"", ""aerodrome:type"": ""international"", ""is_in"": ""Dili,,Timor-Leste""}";;
40.874131, 14.2974355;Aeroporto di Napoli Capodichino;Naples International Airport;;NAP;LIRN;it:Aeroporto di Napoli-Capodichino;Q849383;http://www.aeroportodinapoli.it/;;;;https://www.openstreetmap.org/edit?node=755658237;Gagravarr_Airports;"{""building"": ""yes"", ""local_ref"": ""NA01"", ""aeroway"": ""aerodrome"", ""type"": ""civil"", ""aerodrome:type"": ""public"", ""aerodrome"": ""international""}";Italy;IT
34.7930923, 5.7375875;Aéroport Biskra - Mohamed Khider مطار بسكرة - محمد خيضر;Biskra - Mohamed Khider Airport;Aéroport Biskra - Mohamed Khider;BSK;DAUB;fr:Aéroport de Biskra - Mohamed Khider;Q598215;;;Etablissement de Gestion de Services Aéroportuaires;;https://www.openstreetmap.org/edit?node=363197737;"IATA;wikipedia;ouraiports.com;Bing";"{""name:el"": ""\u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03b7\u03c2 \u039c\u03c0\u03af\u03c3\u03ba\u03c1\u03b1 \u00ab\u039c\u03bf\u03c7\u03ac\u03bc\u03b5\u03bd\u03c4 \u03a7\u03b9\u03bd\u03c4\u03ad\u03c1\u00bb"", ""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0628\u0633\u0643\u0631\u0629 - \u0645\u062d\u0645\u062f \u062e\u064a\u0636\u0631"", ""name:es"": ""Aeropuerto de Biskra"", ""ifr"": ""yes"", ""aerodrome"": ""international"", ""vfr"": ""yes"", ""aerodrome:type"": ""public"", ""ele"": ""88.1""}";Algeria;DZ
46.237796, 6.1086227;Aéroport de Genève Cointrin;Geneva International Airport;Aéroport international de Genève;GVA;LSGG;fr:Aéroport international de Genève;Q289972;;;;;https://www.openstreetmap.org/edit?node=364428030;wikipedia;"{""passengers"": ""13000000"", ""aeroway"": ""aerodrome"", ""city_served"": ""Geneva"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""ele"": ""430""}";Switzerland;CH
47.1519005, -1.6103832;Aéroport Nantes-Atlantique;Nantes Atlantique Airport;;NTE;LFRS;fr:Aéroport de Nantes Atlantique;Q1432144;;;;;https://www.openstreetmap.org/edit?node=365188796;ourairports.com;"{""contact:website"": ""http://nantes.aeroport.fr"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""aerodrome"": ""international""}";France;FR
5.0169564, 6.9501526;Port Harcourt International Airport;Port Harcourt International Airport;;PHC;DNPO;en:Port Harcourt International Airport;;;;Nigerian Ministry of Aviation;;https://www.openstreetmap.org/edit?node=382275447;wikipedia;"{""aeroway"": ""aerodrome"", ""is_in"": ""NG"", ""aerodrome"": ""international"", ""closest_town"": ""Port Harcourt"", ""aerodrome:type"": ""public"", ""ele"": ""45""}";Nigeria;NG
28.4473319, -13.8658986;Aeropuerto de Fuerteventura;Fuerteventura Airport;Aéroport de Fuerteventura;FUE;GCFV;en:Fuerteventura Airport;;;;AENA;;https://www.openstreetmap.org/edit?node=384875110;wikipedia;"{""name:nl"": ""Aeropuerto de Fuerteventura"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0641\u0648\u064a\u0631\u062a\u064a\u0641\u0646\u062a\u0648\u0631\u0627"", ""closest_town"": ""Puerto del Rosario"", ""aerodrome:type"": ""public"", ""name:de"": ""Flughafen Fuerteventura"", ""aeroway"": ""aerodrome"", ""name:it"": ""Aeroporto di Fuerteventura"", ""name:pl"": ""Port lotniczy Fuerteventura"", ""ele"": ""23"", ""name:zh"": ""\u5bcc\u57c3\u7279\u6587\u56fe\u62c9\u673a\u573a"", ""name:es"": ""Aeropuerto de Fuerteventura"", ""aerodrome"": ""international""}";Spain;ES
-12.0217913, -77.1117852;Aeropuerto Internacional Jorge Chávez;Jorge Chávez International Airport;;LIM;SPIM;en:Jorge Chávez International Airport;Q1142219;https://www.lima-airport.com;;Lima Airport Partners;;https://www.openstreetmap.org/edit?node=386718213;;"{""internet_access:fee"": ""yes"", ""wheelchair"": ""yes"", ""aerodrome:type"": ""international"", ""ele"": ""34"", ""international_flights"": ""yes"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Lima International Airport;Jorge Chavez Intl"", ""owner"": ""Lima Airport Partners"", ""name:es"": ""Aeropuerto Internacional Jorge Ch\u00e1vez"", ""internet_access"": ""wlan""}";Peru;PE
49.6263875, 6.2114078;Luxembourg Airport;Luxembourg Airport;Aéroport de Luxembourg;LUX;ELLX;en:Luxembourg Airport;Q872186;https://www.lux-airport.lu/;+352 2464 0;Société de l'Aéroport de Luxembourg S.A.;;https://www.openstreetmap.org/edit?node=389958279;;"{""name:lb"": ""Fluchhafe L\u00ebtzebuerg"", ""passengers"": ""3022918"", ""aeroway"": ""aerodrome"", ""name:lt"": ""Liuksemburgo oro uostas"", ""IFR"": ""yes"", ""name:pl"": ""Port Lotniczy Luksemburg"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""name:de"": ""Flughafen Luxemburg""}";Luxembourg;LU
62.5603522, 6.110509;Ålesund lufthavn, Vigra;Ålesund Airport, Vigra;;AES;ENAL;en:Ålesund Airport, Vigra;Q175897;;;Avinor;;https://www.openstreetmap.org/edit?node=390604273;wikipedia;"{""aeroway"": ""aerodrome"", ""city_served"": ""\u00c5lesund"", ""surface"": ""grass"", ""name:no"": ""\u00c5lesund lufthavn, Vigra"", ""type"": ""public_transport"", ""aerodrome:type"": ""international"", ""ele"": ""21""}";;
31.1413293, 121.8148235;上海浦东国际机场;Shanghai Pudong International Airport;Aéroport international de Shanghai-Pudong;PVG;ZSPD;;Q36420;;;Shanghai Airport Authority;;https://www.openstreetmap.org/edit?node=399613062;;"{""name_2"": ""Pudong Intl"", ""name:pt"": ""Aeroporto Internacional de Xangai Pudong"", ""name:ro"": ""Aeroportul Interna\u021bional Shanghai Pudong"", ""name:nl"": ""Luchthaven Shanghai Pudong"", ""name:id"": ""Bandar Udara Internasional Pudong Shanghai"", ""name:ms"": ""Lapangan Terbang Antarabangsa Pudong Shanghai"", ""name:mr"": ""\u0936\u093e\u0902\u0918\u093e\u092f \u092a\u0941\u0921\u094b\u0902\u0917 \u0906\u0902\u0924\u0930\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0924\u0933"", ""name:ko"": ""\uc0c1\ud558\uc774 \ud478\ub465 \uad6d\uc81c\uacf5\ud56d"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0634\u0627\u0646\u063a\u0647\u0627\u064a \u0628\u0648\u062f\u0646\u063a \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b \u0160anghaj Pchu-tung"", ""aerodrome:type"": ""international"", ""international_flights"": ""yes"", ""name:sk"": ""Medzin\u00e1rodn\u00e9 letisko \u0160anghaj Pchu-tung"", ""name:it"": ""Aeroporto Internazionale di Shanghai-Pudong"", ""name:no"": ""Shanghai Pudong internasjonale lufthavn"", ""name:sv"": ""Shanghai Pudong International Airport"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0301\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0301\u0440\u0442 \u041f\u0443\u0434\u0443\u0301\u043d"", ""name:pl"": ""Port lotniczy Szanghaj-Pudong"", ""name:hu"": ""Sanghaj-Putungi nemzetk\u00f6zi rep\u00fcl\u0151t\u00e9r"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u041f\u0443\u0434\u0443\u043d"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u0431\u0438\u043d\u200c\u0430\u043b\u043c\u0438\u043b\u0430\u043b\u04e3 \u0448\u043e\u043d\u0433\u04b3 \u067e\u0432\u0434\u043d\u0433"", ""name:ca"": ""Aeroport Internacional de Xangai-Pudong"", ""name:ja"": ""\u4e0a\u6d77\u6d66\u6771\u56fd\u969b\u7a7a\u6e2f"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf Ph\u1ed1 \u0110\u00f4ng-Th\u01b0\u1ee3ng H\u1ea3i"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0634\u0627\u0646\u06af\u0647\u0627\u06cc \u067e\u0648\u062f\u0646\u06af"", ""name:ta"": ""\u0b9a\u0bbe\u0b99\u0bcd\u0b95\u0bbe\u0baf\u0bcd \u0baa\u0bc1\u0b9f\u0bcb\u0b99\u0bcd \u0baa\u0ba9\u0bcd\u0ba9\u0bbe\u0b9f\u0bcd\u0b9f\u0bc1 \u0bb5\u0bbe\u0ba9\u0bc2\u0bb0\u0bcd\u0ba4\u0bbf \u0ba8\u0bbf\u0bb2\u0bc8\u0baf\u0bae\u0bcd"", ""name:lt"": ""\u0160anchajaus Pudongo tarptautinis oro uostas"", ""name:fi"": ""Shanghai Pudongin kansainv\u00e4linen lentoasema"", ""rank_aci:2016"": ""9"", ""name:da"": ""Shanghai Pudong International Airport"", ""name:zh_pinyin"": ""Sh\u00e0ngh\u01cei P\u01d4d\u014dng Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""name:de"": ""Flughafen Shanghai-Pudong"", ""name:tr"": ""\u015eanghay Pudong Uluslararas\u0131 Havaliman\u0131"", ""aeroway"": ""aerodrome"", ""name:eu"": ""Shanghai Pudong nazioarteko aireportua"", ""ele"": ""4"", ""name:zh"": ""\u4e0a\u6d77\u6d66\u4e1c\u56fd\u9645\u673a\u573a"", ""name:es"": ""Aeropuerto Internacional de Shangh\u00e1i-Pudong""}";;
